pack,tier,artist,title,from_movie_show,explicit,plays_in_game,deezer_id,verdict_keep_or_cut,notes
"All-Time Hits","Unlockable","Dua Lipa","Break My Heart","","","yes","912254932","",""
"All-Time Hits","Unlockable","Dua Lipa","Don't Start Now","","","yes","793163542","",""
"All-Time Hits","Unlockable","Dua Lipa","Physical","","","yes","862051992","",""
"All-Time Hits","Unlockable","Duffy","Warwick Avenue","","","yes","530295731","",""
"All-Time Hits","Unlockable","Duncan Sheik","Barely Breathing","","","yes","3663560","",""
"All-Time Hits","Unlockable","Duran Duran","A View to a Kill","","","yes","3130429","",""
"All-Time Hits","Unlockable","Duran Duran","Girls on Film","","","yes","4304778","",""
"All-Time Hits","Unlockable","Duran Duran","Hungry Like The Wolf (2001 Remastered Version)","","","yes","3153334","",""
"All-Time Hits","Unlockable","Duran Duran","Hungry Like the Wolf (2009 Remaster)","","","yes","4127465","",""
"All-Time Hits","Unlockable","Duran Duran","Ordinary World","","","yes","3130430","",""
"All-Time Hits","Unlockable","Duran Duran","Save a Prayer (2009 Remaster)","","","yes","4127469","",""
"All-Time Hits","Unlockable","Duran Duran","The Reflex (2010 Remaster)","","","yes","5593850","",""
"All-Time Hits","Unlockable","Duran Duran","The Reflex (Single Version; 2010 Remaster)","","","yes","5593864","",""
"All-Time Hits","Unlockable","Eagle-Eye Cherry","Save Tonight","","","yes","82203410","",""
"All-Time Hits","Unlockable","Eagles","Chug All Night (2013 Remaster)","","","yes","68098785","",""
"All-Time Hits","Unlockable","Eagles","Desperado (2013 Remaster)","","","yes","68116150","",""
"All-Time Hits","Unlockable","Eagles","Hotel California (2013 Remaster)","","","yes","426703682","",""
"All-Time Hits","Unlockable","Eagles","I Can't Tell You Why (2013 Remaster)","","","yes","68116172","",""
"All-Time Hits","Unlockable","Eagles","Life in the Fast Lane (2013 Remaster)","","","yes","68097789","",""
"All-Time Hits","Unlockable","Eagles","One of These Nights (2013 Remaster)","","","yes","68116160","",""
"All-Time Hits","Unlockable","Eagles","Take It Easy (2013 Remaster)","","","yes","68116147","",""
"All-Time Hits","Unlockable","Eagles","Take It to the Limit (2013 Remaster)","","","yes","68094427","",""
"All-Time Hits","Unlockable","Eagles","Wasted Time (2013 Remaster)","","","yes","68097790","",""
"All-Time Hits","Unlockable","Eagles","Witchy Woman (2013 Remaster)","","","yes","68094696","",""
"All-Time Hits","Unlockable","Earth, Wind & Fire","After the Love Has Gone","","","yes","27533041","",""
"All-Time Hits","Unlockable","Earth, Wind & Fire","Boogie Wonderland (with The Emotions Album Version)","","","yes","611346","",""
"All-Time Hits","Unlockable","Earth, Wind & Fire","Fantasy","","","yes","487484162","",""
"All-Time Hits","Unlockable","Earth, Wind & Fire","Let's Groove","","","yes","27533911","",""
"All-Time Hits","Unlockable","Earth, Wind & Fire","Reasons","","","yes","15636813","",""
"All-Time Hits","Unlockable","Earth, Wind & Fire","September","","","yes","487484142","",""
"All-Time Hits","Unlockable","Earth, Wind & Fire","Shining Star","","","yes","75626419","",""
"All-Time Hits","Unlockable","East 17","Stay Another Day","","","yes","428735552","",""
"All-Time Hits","Unlockable","Ed Sheeran","Perfect","","","yes","142986206","",""
"All-Time Hits","Unlockable","Ed Sheeran","Shape of You","","","yes","139470659","",""
"All-Time Hits","Unlockable","Ed Sheeran","Thinking out Loud","","","yes","79875064","",""
"All-Time Hits","Unlockable","Eddie Money","Take Me Home Tonight","","","yes","1081064","",""
"All-Time Hits","Unlockable","Eddie Money","Two Tickets to Paradise (2022 Remaster)","","","yes","1080500","",""
"All-Time Hits","Unlockable","Edward Maya","Never Enough","","","yes","3056646901","",""
"All-Time Hits","Unlockable","Edwin McCain","I'll Be","","","yes","749330","",""
"All-Time Hits","Unlockable","Edwyn Collins","A Girl Like You","","","yes","14282849","",""
"All-Time Hits","Unlockable","EFA","Sweet Dreams (Are Made Of This) (feat. Moody Violet)","","","yes","3188163751","",""
"All-Time Hits","Unlockable","Eiffel 65","Blue (Da Ba Dee)","","","yes","88825391","",""
"All-Time Hits","Unlockable","Electric Light Orchestra","Don't Bring Me Down","","","yes","80354238","",""
"All-Time Hits","Unlockable","Electric Light Orchestra","Last Train to London","","","yes","13816436","",""
"All-Time Hits","Unlockable","Electric Light Orchestra","Livin' Thing","","","yes","81232936","",""
"All-Time Hits","Unlockable","Electric Light Orchestra","Mr. Blue Sky","","","yes","112662184","",""
"All-Time Hits","Unlockable","Electric Light Orchestra","Telephone Line","","","yes","112660452","",""
"All-Time Hits","Unlockable","Ellie Goulding","Lights (Single Version)","","","yes","7667349","",""
"All-Time Hits","Unlockable","Elton John","Bennie And The Jets (Remastered)","","","yes","424567672","",""
"All-Time Hits","Unlockable","Elton John","Circle of Life","","","yes","81105456","",""
"All-Time Hits","Unlockable","Elton John","Crocodile Rock","","","yes","907749","",""
"All-Time Hits","Unlockable","Elton John","Daniel","","","yes","4967942","",""
"All-Time Hits","Unlockable","Elton John","Don't Go Breaking My Heart","","","yes","85249136","",""
"All-Time Hits","Unlockable","Elton John","Goodbye Yellow Brick Road (Remastered)","","","yes","424567652","",""
"All-Time Hits","Unlockable","Elton John","I Guess That's Why They Call It The Blues","","","yes","44586871","",""
"All-Time Hits","Unlockable","Elton John","I'm Still Standing","","","yes","1171163","",""
"All-Time Hits","Unlockable","Elton John","Rocket Man (I Think It's Going To Be A Long Long Time)","","","yes","4967940","",""
"All-Time Hits","Unlockable","Elton John","Tiny Dancer","","","yes","88004701","",""
"All-Time Hits","Unlockable","Elton John","Your Song","","","yes","880181","",""
"All-Time Hits","Unlockable","Elvin Bishop","Fooled Around And Fell In Love","","","yes","4733215","",""
"All-Time Hits","Unlockable","Elvis Presley","Always On My Mind","","","yes","4763469","",""
"All-Time Hits","Unlockable","Elvis Presley","Burning Love","","","yes","129231818","",""
"All-Time Hits","Unlockable","Elvis Presley","Unchained Melody (Live at Ann Arbor, MI)","","","yes","15398781","",""
"All-Time Hits","Unlockable","EMF","Unbelievable","","","yes","3153744","",""
"All-Time Hits","Unlockable","Eminem","Godzilla","","YES","no - explicit","854914322","",""
"All-Time Hits","Unlockable","Eminem","My Name Is","","YES","no - explicit","1109729","",""
"All-Time Hits","Unlockable","Eminem","We Made You","","","yes","86332785","",""
"All-Time Hits","Unlockable","Emma Bunton","What Took You So Long?","","","yes","3088626","",""
"All-Time Hits","Unlockable","En Vogue","Free Your Mind","","","yes","772237","",""
"All-Time Hits","Unlockable","En Vogue","My Lovin' (You're Never Gonna Get It) (LP Version)","","","yes","727373","",""
"All-Time Hits","Unlockable","Enrique Iglesias","Escape","","","yes","2604915","",""
"All-Time Hits","Unlockable","Enya","May It Be","","","yes","14628832","",""
"All-Time Hits","Unlockable","Enya","Only Time","","","yes","775117","",""
"All-Time Hits","Unlockable","Enya","Orinoco Flow","","","yes","65728152","",""
"All-Time Hits","Unlockable","Enya","Orinoco Flow (2009 Remaster)","","","yes","14685717","",""
"All-Time Hits","Unlockable","Erasure","A Little Respect","","","yes","85561690","",""
"All-Time Hits","Unlockable","Erasure","A Little Respect (Remastered 2009)","","","yes","68925713","",""
"All-Time Hits","Unlockable","Erasure","Sometimes","","","yes","68926233","",""
"All-Time Hits","Unlockable","Eric Carmen","All By Myself","","","yes","391680222","",""
"All-Time Hits","Unlockable","Eric Carmen","Hungry Eyes (From ""Dirty Dancing"" Soundtrack)","","","yes","13128242","",""
"All-Time Hits","Unlockable","Eric Carmen","Hungry Eyes (From ""Dirty Dancing"" Soundtrack)","","","yes","1043544","",""
"All-Time Hits","Unlockable","Eric Carmen","Make Me Lose Control","","","yes","992960","",""
"All-Time Hits","Unlockable","Eric Clapton","Cocaine","","","yes","1112310","",""
"All-Time Hits","Unlockable","Eric Clapton","I Shot The Sheriff","","","yes","1112304","",""
"All-Time Hits","Unlockable","Eric Clapton","Lay Down Sally","","","yes","2112474","",""
"All-Time Hits","Unlockable","Eric Clapton","The Core","","","yes","20708311","",""
"All-Time Hits","Unlockable","Eric Clapton","Wonderful Tonight","","","yes","1112314","",""
"All-Time Hits","Unlockable","Eric Prydz","Call On Me (Radio Edit)","","","yes","2739742","",""
"All-Time Hits","Unlockable","Eric Prydz","Pjanoo (Radio Edit)","","","yes","144535404","",""
"All-Time Hits","Unlockable","Eric Prydz","Proper Education (Radio Edit)","","","yes","388965251","",""
"All-Time Hits","Unlockable","Europe","The Final Countdown","","","yes","619310","",""
"All-Time Hits","Unlockable","Eurythmics","Sisters Are Doin' It for Themselves (Remastered)","","","yes","576109","",""
"All-Time Hits","Unlockable","Eurythmics","Sweet Dreams (Are Made of This) (2005 Remaster)","","","yes","561836","",""
"All-Time Hits","Unlockable","Eurythmics","There Must Be an Angel (Playing with My Heart)","","","yes","561785","",""
"All-Time Hits","Unlockable","Evan and Jaron","Crazy for This Girl","","","yes","830064","",""
"All-Time Hits","Unlockable","Evanescence","Bring Me To Life","","","yes","80274512","",""
"All-Time Hits","Unlockable","Eve 6","Inside Out","","","yes","2311279","",""
"All-Time Hits","Unlockable","Evelyn ""Champagne"" King","Love Come Down (Single Version)","","","yes","1082491","",""
"All-Time Hits","Unlockable","Everclear","Amphetamine","","","yes","3457932","",""
"All-Time Hits","Unlockable","Everclear","Father Of Mine","","","yes","142835162","",""
"All-Time Hits","Unlockable","Everclear","I Will Buy You A New Life","","","yes","142750404","",""
"All-Time Hits","Unlockable","Everclear","Santa Monica","","","yes","3131304","",""
"All-Time Hits","Unlockable","Everlast","What It's Like","","","yes","66174049","",""
"All-Time Hits","Unlockable","Everything But The Girl","Missing","","","yes","400190282","",""
"All-Time Hits","Unlockable","Everything But The Girl","Missing","","","yes","400190542","",""
"All-Time Hits","Unlockable","Fairground Attraction","Perfect","","","yes","5404572","",""
"All-Time Hits","Unlockable","Faith Evans","Love Like This","","","yes","6917807","",""
"All-Time Hits","Unlockable","Faithless","Insomnia (Radio Edit)","","","yes","7035328","",""
"All-Time Hits","Unlockable","Faithless","One Step Too Far (feat. Dido) (Radio Edit)","","","yes","560280","",""
"All-Time Hits","Unlockable","Fastball","Out Of My Head","","","yes","75778999","",""
"All-Time Hits","Unlockable","Fastball","The Way","","","yes","24223581","",""
"All-Time Hits","Unlockable","Fatboy Slim","Praise You","","","yes","69743350","",""
"All-Time Hits","Unlockable","Fatboy Slim","Right Here, Right Now (Single Version)","","","yes","131196096","",""
"All-Time Hits","Unlockable","Fatboy Slim","Sunset (Bird of Prey)","","","yes","131218582","",""
"All-Time Hits","Unlockable","Fatboy Slim","The Rockafeller Skank (Short Edit)","","","yes","16407732","",""
"All-Time Hits","Unlockable","Feargal Sharkey","A Good Heart","","","yes","3156940","",""
"All-Time Hits","Unlockable","Fettes Brot","Schwule Mädchen","","","yes","72101077","",""
"All-Time Hits","Unlockable","Fetty Wap","Trap Queen","","YES","no - explicit","91934728","",""
"All-Time Hits","Unlockable","Filter","Take A Picture","","","yes","692242022","",""
"All-Time Hits","Unlockable","Fine Young Cannibals","Good Thing","","","yes","5094594","",""
"All-Time Hits","Unlockable","Fine Young Cannibals","Johnny Come Home","","","yes","756285","",""
"All-Time Hits","Unlockable","Fine Young Cannibals","She Drives Me Crazy","","","yes","428850812","",""
"All-Time Hits","Unlockable","Fiona Apple","Criminal","","","yes","10391932","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Big Love","","","yes","4094751","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Black Magic Woman","","","yes","545753","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Don't Stop (2004 Remaster)","","","yes","63480989","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Dreams (2004 Remaster)","","","yes","67549262","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Everywhere","","","yes","664444","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Everywhere (2017 Remaster)","","","yes","341017531","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Go Your Own Way (2004 Remaster)","","","yes","63480990","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Gypsy","","","yes","664445","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Gypsy (2016 Remaster)","","","yes","133064282","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Landslide","","","yes","3599559","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Little Lies (Remastered)","","","yes","145432522","",""
"All-Time Hits","Unlockable","Fleetwood Mac","Songbird (2004 Remaster)","","","yes","63480991","",""
"All-Time Hits","Unlockable","Fleetwood Mac","The Chain (2004 Remaster)","","","yes","67549267","",""
"All-Time Hits","Unlockable","Florida Georgia Line","Cruise (Remix)","","","yes","67755614","",""
"All-Time Hits","Unlockable","Foo Fighters","Everlong","","","yes","4762041","",""
"All-Time Hits","Unlockable","Foo Fighters","Learn to Fly","","","yes","4311599","",""
"All-Time Hits","Unlockable","Foo Fighters","Monkey Wrench","","","yes","4311601","",""
"All-Time Hits","Unlockable","Foo Fighters","My Hero","","","yes","4311598","",""
"All-Time Hits","Unlockable","Foreigner","Cold as Ice","","","yes","3659065","",""
"All-Time Hits","Unlockable","Foreigner","I Want to Know What Love Is (1999 Remaster)","","","yes","675818","",""
"All-Time Hits","Unlockable","Foreigner","Waiting for a Girl like You","","","yes","2814886","",""
"All-Time Hits","Unlockable","Frankie Goes To Hollywood","Relax","","","yes","11011566","",""
"All-Time Hits","Unlockable","Frankie Goes To Hollywood","The Power of Love","","","yes","11011578","",""
"All-Time Hits","Unlockable","Frankie Valli","Grease (From “Grease” Original Motion Picture Soundtrack)","","","yes","1143324","",""
"All-Time Hits","Unlockable","Freak Nasty","Da' Dip","","YES","no - explicit","60886672","",""
"All-Time Hits","Unlockable","Free","All Right Now","","","yes","929222","",""
"All-Time Hits","Unlockable","Freeloaders","So Much Love To Give","","","yes","4585560","",""
"All-Time Hits","Unlockable","Fuel","Hemorrhage (In My Hands)","","","yes","7675296","",""
"All-Time Hits","Unlockable","Fuel","Shimmer","","","yes","7675298","",""
"All-Time Hits","Unlockable","Fugees","Fu-Gee-La","","YES","no - explicit","1016290","",""
"All-Time Hits","Unlockable","Fugees","Killing Me Softly With His Song","","YES","no - explicit","1024973","",""
"All-Time Hits","Unlockable","Fugees","Ready or Not","","YES","no - explicit","869547","",""
"All-Time Hits","Unlockable","fun.","Some Nights","","YES","no - explicit","16501727","",""
"All-Time Hits","Unlockable","Future","Life Is Good (feat. Drake)","","YES","no - explicit","847699482","",""
"All-Time Hits","Unlockable","Gabriella Cilmi","What If You Knew","","","yes","5657817","",""
"All-Time Hits","Unlockable","Gabrielle","Dreams","","","yes","1126142","",""
"All-Time Hits","Unlockable","Gabrielle","Out Of Reach","","","yes","2461263","",""
"All-Time Hits","Unlockable","Gala","Freed From Desire","","","yes","6177415","",""
"All-Time Hits","Unlockable","Garbage","I Think I'm Paranoid","","","yes","17932117","",""
"All-Time Hits","Unlockable","Garbage","Only Happy When It Rains","","","yes","69000158","",""
"All-Time Hits","Unlockable","Garbage","Stupid Girl","","","yes","69000159","",""
"All-Time Hits","Unlockable","Gareth Gates","Anyone of Us (Stupid Mistake)","","","yes","631716","",""
